date,region,region_name,cumulative_confirmed,daily_new_confirmed,daily_new_confirmed_ma7
2022-07-02,wi,Wisconsin,1728344.0,0.0,1497.5714111328125
2022-07-03,wi,Wisconsin,1728344.0,0.0,1497.5714111328125
2022-07-04,wi,Wisconsin,1731898.0,3554.0,1496.7142333984375
2022-07-05,wi,Wisconsin,1732689.0,791.0,1422.4285888671875
2022-07-06,wi,Wisconsin,1734112.0,1423.0,1333.5714111328125
2022-07-07,wi,Wisconsin,1736078.0,1966.0,1348.2857666015625
2022-07-08,wi,Wisconsin,1738219.0,2141.0,1410.7142333984375
2022-07-09,wi,Wisconsin,1738219.0,0.0,1410.7142333984375
2022-07-10,wi,Wisconsin,1738219.0,0.0,1410.7142333984375
2022-07-11,wi,Wisconsin,1742214.0,3995.0,1473.7142333984375
2022-07-12,wi,Wisconsin,1744108.0,1894.0,1631.2857666015625
2022-07-13,wi,Wisconsin,1746344.0,2236.0,1747.4285888671875
2022-07-14,wi,Wisconsin,1748361.0,2017.0,1754.7142333984375
2022-07-15,wi,Wisconsin,1750325.0,1964.0,1729.4285888671875
2022-07-16,wi,Wisconsin,1750325.0,0.0,1729.4285888671875
2022-07-17,wi,Wisconsin,1750325.0,0.0,1729.4285888671875
2022-07-18,wi,Wisconsin,1754646.0,4321.0,1776.0
2022-07-19,wi,Wisconsin,1756581.0,1935.0,1781.857177734375
2022-07-20,wi,Wisconsin,1759023.0,2442.0,1811.2857666015625
2022-07-21,wi,Wisconsin,1761382.0,2359.0,1860.142822265625
2022-07-22,wi,Wisconsin,1763632.0,2250.0,1901.0
2022-07-23,wi,Wisconsin,1763632.0,0.0,1901.0
2022-07-24,wi,Wisconsin,1763632.0,0.0,1901.0
2022-07-25,wi,Wisconsin,1768453.0,4821.0,1972.4285888671875
2022-07-26,wi,Wisconsin,1770543.0,2090.0,1994.5714111328125
2022-07-27,wi,Wisconsin,1773092.0,2549.0,2009.857177734375
2022-07-28,wi,Wisconsin,1775575.0,2483.0,2027.5714111328125
2022-07-29,wi,Wisconsin,1777707.0,2132.0,2010.7142333984375
2022-07-30,wi,Wisconsin,1777707.0,0.0,2010.7142333984375
2022-07-31,wi,Wisconsin,1777707.0,0.0,2010.7142333984375
2022-08-01,wi,Wisconsin,1782325.0,4618.0,1981.7142333984375
2022-08-02,wi,Wisconsin,1784213.0,1888.0,1952.857177734375
2022-08-03,wi,Wisconsin,1786635.0,2422.0,1934.7142333984375
2022-08-04,wi,Wisconsin,1788757.0,2122.0,1883.142822265625
2022-08-05,wi,Wisconsin,1790878.0,2121.0,1881.5714111328125
2022-08-06,wi,Wisconsin,1790878.0,0.0,1881.5714111328125
2022-08-07,wi,Wisconsin,1790878.0,0.0,1881.5714111328125
2022-08-08,wi,Wisconsin,1795145.0,4267.0,1831.4285888671875
2022-08-09,wi,Wisconsin,1796947.0,1802.0,1819.142822265625
2022-08-10,wi,Wisconsin,1799141.0,2194.0,1786.5714111328125
2022-08-11,wi,Wisconsin,1801328.0,2187.0,1795.857177734375
2022-08-12,wi,Wisconsin,1803137.0,1809.0,1751.2857666015625
2022-08-13,wi,Wisconsin,1803137.0,0.0,1751.2857666015625
2022-08-14,wi,Wisconsin,1803137.0,0.0,1751.2857666015625
2022-08-15,wi,Wisconsin,1807040.0,3903.0,1699.2857666015625
2022-08-16,wi,Wisconsin,1808702.0,1662.0,1679.2857666015625
2022-08-17,wi,Wisconsin,1810752.0,2050.0,1658.7142333984375
2022-08-18,wi,Wisconsin,1812575.0,1823.0,1606.7142333984375
2022-08-19,wi,Wisconsin,1814420.0,1845.0,1611.857177734375
2022-08-20,wi,Wisconsin,1814420.0,0.0,1611.857177734375
2022-08-21,wi,Wisconsin,1814420.0,0.0,1611.857177734375
2022-08-22,wi,Wisconsin,1818770.0,4350.0,1675.7142333984375
2022-08-23,wi,Wisconsin,1820325.0,1555.0,1660.4285888671875
2022-08-24,wi,Wisconsin,1822216.0,1891.0,1637.7142333984375
2022-08-25,wi,Wisconsin,1824387.0,2171.0,1687.4285888671875
2022-08-26,wi,Wisconsin,1826082.0,1695.0,1666.0
2022-08-27,wi,Wisconsin,1826082.0,0.0,1666.0
2022-08-28,wi,Wisconsin,1826082.0,0.0,1666.0
2022-08-29,wi,Wisconsin,1829224.0,3142.0,1493.4285888671875
2022-08-30,wi,Wisconsin,1830621.0,1397.0,1470.857177734375
2022-08-31,wi,Wisconsin,1832391.0,1770.0,1453.5714111328125
2022-09-01,wi,Wisconsin,1833933.0,1542.0,1363.7142333984375
2022-09-02,wi,Wisconsin,1835416.0,1483.0,1333.4285888671875
2022-09-03,wi,Wisconsin,1835416.0,0.0,1333.4285888671875
2022-09-04,wi,Wisconsin,1835416.0,0.0,1333.4285888671875
2022-09-05,wi,Wisconsin,1838108.0,2692.0,1269.142822265625
2022-09-06,wi,Wisconsin,1838770.0,662.0,1164.142822265625
2022-09-07,wi,Wisconsin,1840060.0,1290.0,1095.5714111328125
2022-09-08,wi,Wisconsin,1841715.0,1655.0,1111.7142333984375
2022-09-09,wi,Wisconsin,1843251.0,1536.0,1119.2857666015625
2022-09-10,wi,Wisconsin,1843251.0,0.0,1119.2857666015625
2022-09-11,wi,Wisconsin,1843251.0,0.0,1119.2857666015625
2022-09-12,wi,Wisconsin,1846094.0,2843.0,1140.857177734375
2022-09-13,wi,Wisconsin,1847425.0,1331.0,1236.4285888671875
2022-09-14,wi,Wisconsin,1848929.0,1504.0,1267.0
2022-09-15,wi,Wisconsin,1850553.0,1624.0,1262.5714111328125
2022-09-16,wi,Wisconsin,1851886.0,1333.0,1233.5714111328125
2022-09-17,wi,Wisconsin,1851886.0,0.0,1233.5714111328125
2022-09-18,wi,Wisconsin,1851886.0,0.0,1233.5714111328125
2022-09-19,wi,Wisconsin,1854666.0,2780.0,1224.5714111328125
2022-09-20,wi,Wisconsin,1855829.0,1163.0,1200.5714111328125
2022-09-21,wi,Wisconsin,1857337.0,1508.0,1201.142822265625
2022-09-22,wi,Wisconsin,1858743.0,1406.0,1170.0
2022-09-23,wi,Wisconsin,1859978.0,1235.0,1156.0
2022-09-24,wi,Wisconsin,1859978.0,0.0,1156.0
2022-09-25,wi,Wisconsin,1859978.0,0.0,1156.0
2022-09-26,wi,Wisconsin,1862217.0,2239.0,1078.7142333984375
2022-09-27,wi,Wisconsin,1863218.0,1001.0,1055.5714111328125
2022-09-28,wi,Wisconsin,1864411.0,1193.0,1010.5714111328125
2022-09-29,wi,Wisconsin,1865594.0,1183.0,978.7142944335938
2022-09-30,wi,Wisconsin,1866634.0,1040.0,950.8571166992188
2022-10-01,wi,Wisconsin,1866634.0,0.0,950.8571166992188
2022-10-02,wi,Wisconsin,1866634.0,0.0,950.8571166992188
2022-10-03,wi,Wisconsin,1868896.0,2262.0,954.1428833007812
2022-10-04,wi,Wisconsin,1870010.0,1114.0,970.2857055664062
2022-10-05,wi,Wisconsin,1871358.0,1348.0,992.4285888671875
2022-10-06,wi,Wisconsin,1872544.0,1186.0,992.8571166992188
2022-10-07,wi,Wisconsin,1873748.0,1204.0,1016.2857055664062
2022-10-08,wi,Wisconsin,1873748.0,0.0,1016.2857055664062
2022-10-09,wi,Wisconsin,1873748.0,0.0,1016.2857055664062
2022-10-10,wi,Wisconsin,1875932.0,2184.0,1005.1428833007812
2022-10-11,wi,Wisconsin,1876973.0,1041.0,994.7142944335938
2022-10-12,wi,Wisconsin,1878404.0,1431.0,1006.5714111328125
2022-10-13,wi,Wisconsin,1879650.0,1246.0,1015.1428833007812
2022-10-14,wi,Wisconsin,1880831.0,1181.0,1011.8571166992188
2022-10-15,wi,Wisconsin,1880831.0,0.0,1011.8571166992188
2022-10-16,wi,Wisconsin,1880831.0,0.0,1011.8571166992188
2022-10-17,wi,Wisconsin,1883050.0,2219.0,1016.8571166992188
2022-10-18,wi,Wisconsin,1884206.0,1156.0,1033.2857666015625
2022-10-19,wi,Wisconsin,1885519.0,1313.0,1016.4285888671875
2022-10-20,wi,Wisconsin,1886801.0,1282.0,1021.5714111328125
2022-10-21,wi,Wisconsin,1888012.0,1211.0,1025.857177734375
2022-10-22,wi,Wisconsin,1888012.0,0.0,1025.857177734375
2022-10-23,wi,Wisconsin,1888012.0,0.0,1025.857177734375
2022-10-24,wi,Wisconsin,1890419.0,2407.0,1052.7142333984375
2022-10-25,wi,Wisconsin,1891664.0,1245.0,1065.4285888671875
2022-10-26,wi,Wisconsin,1893055.0,1391.0,1076.5714111328125
2022-10-27,wi,Wisconsin,1894340.0,1285.0,1077.0
2022-10-28,wi,Wisconsin,1895475.0,1135.0,1066.142822265625
2022-10-29,wi,Wisconsin,1895475.0,0.0,1066.142822265625
2022-10-30,wi,Wisconsin,1895475.0,0.0,1066.142822265625
2022-10-31,wi,Wisconsin,1897686.0,2211.0,1038.142822265625
2022-11-01,wi,Wisconsin,1898872.0,1186.0,1029.7142333984375
2022-11-02,wi,Wisconsin,1900036.0,1164.0,997.2857055664062
2022-11-03,wi,Wisconsin,1901392.0,1356.0,1007.4285888671875
2022-11-04,wi,Wisconsin,1902606.0,1214.0,1018.7142944335938
2022-11-05,wi,Wisconsin,1902606.0,0.0,1018.7142944335938
2022-11-06,wi,Wisconsin,1902606.0,0.0,1018.7142944335938
2022-11-07,wi,Wisconsin,1905187.0,2581.0,1071.5714111328125
2022-11-08,wi,Wisconsin,1906147.0,960.0,1039.2857666015625
2022-11-09,wi,Wisconsin,1907232.0,1085.0,1028.0
2022-11-10,wi,Wisconsin,1908296.0,1064.0,986.2857055664062
2022-11-11,wi,Wisconsin,1909295.0,999.0,955.5714111328125
2022-11-12,wi,Wisconsin,1909295.0,0.0,955.5714111328125
2022-11-13,wi,Wisconsin,1909295.0,0.0,955.5714111328125
2022-11-14,wi,Wisconsin,1911276.0,1981.0,869.8571166992188
2022-11-15,wi,Wisconsin,1912203.0,927.0,865.1428833007812
2022-11-16,wi,Wisconsin,1913310.0,1107.0,868.2857055664062
2022-11-17,wi,Wisconsin,1914260.0,950.0,852.0
2022-11-18,wi,Wisconsin,1915292.0,1032.0,856.7142944335938
2022-11-19,wi,Wisconsin,1915292.0,0.0,856.7142944335938
2022-11-20,wi,Wisconsin,1915292.0,0.0,856.7142944335938
2022-11-21,wi,Wisconsin,1917266.0,1974.0,855.7142944335938
2022-11-22,wi,Wisconsin,1918409.0,1143.0,886.5714111328125
2022-11-23,wi,Wisconsin,1919234.0,825.0,846.2857055664062
2022-11-24,wi,Wisconsin,1920758.0,1524.0,928.2857055664062
2022-11-25,wi,Wisconsin,1921421.0,663.0,875.5714111328125
2022-11-26,wi,Wisconsin,1921421.0,0.0,875.5714111328125
2022-11-27,wi,Wisconsin,1921421.0,0.0,875.5714111328125
2022-11-28,wi,Wisconsin,1923384.0,1963.0,874.0
2022-11-29,wi,Wisconsin,1924766.0,1382.0,908.1428833007812
2022-11-30,wi,Wisconsin,1926437.0,1671.0,1029.0
2022-12-01,wi,Wisconsin,1927880.0,1443.0,1017.4285888671875
2022-12-02,wi,Wisconsin,1929325.0,1445.0,1129.142822265625
2022-12-03,wi,Wisconsin,1929325.0,0.0,1129.142822265625
2022-12-04,wi,Wisconsin,1929325.0,0.0,1129.142822265625
2022-12-05,wi,Wisconsin,1931943.0,2618.0,1222.7142333984375
2022-12-06,wi,Wisconsin,1933185.0,1242.0,1202.7142333984375
2022-12-07,wi,Wisconsin,1934757.0,1572.0,1188.5714111328125
2022-12-08,wi,Wisconsin,1936302.0,1545.0,1203.142822265625
2022-12-09,wi,Wisconsin,1937599.0,1297.0,1182.0
2022-12-10,wi,Wisconsin,1937599.0,0.0,1182.0
2022-12-11,wi,Wisconsin,1937599.0,0.0,1182.0
2022-12-12,wi,Wisconsin,1940474.0,2875.0,1218.7142333984375
2022-12-13,wi,Wisconsin,1941830.0,1356.0,1235.0
2022-12-14,wi,Wisconsin,1943493.0,1663.0,1248.0
2022-12-15,wi,Wisconsin,1944973.0,1480.0,1238.7142333984375
2022-12-16,wi,Wisconsin,1946385.0,1412.0,1255.142822265625
2022-12-17,wi,Wisconsin,1946385.0,0.0,1255.142822265625
2022-12-18,wi,Wisconsin,1946385.0,0.0,1255.142822265625
2022-12-19,wi,Wisconsin,1949061.0,2676.0,1226.7142333984375
2022-12-20,wi,Wisconsin,1950391.0,1330.0,1223.0
2022-12-21,wi,Wisconsin,1951924.0,1533.0,1204.4285888671875
2022-12-22,wi,Wisconsin,1953384.0,1460.0,1201.5714111328125
2022-12-23,wi,Wisconsin,1954475.0,1091.0,1155.7142333984375
2022-12-24,wi,Wisconsin,1954475.0,0.0,1155.7142333984375
2022-12-25,wi,Wisconsin,1954475.0,0.0,1155.7142333984375
2022-12-26,wi,Wisconsin,1956256.0,1781.0,1027.857177734375
2022-12-27,wi,Wisconsin,1956950.0,694.0,937.0
2022-12-28,wi,Wisconsin,1958290.0,1340.0,909.4285888671875
2022-12-29,wi,Wisconsin,1959637.0,1347.0,893.2857055664062
2022-12-30,wi,Wisconsin,1960878.0,1241.0,914.7142944335938
2022-12-31,wi,Wisconsin,1960878.0,0.0,914.7142944335938
2023-01-01,wi,Wisconsin,1960878.0,0.0,914.7142944335938
2023-01-02,wi,Wisconsin,1963076.0,2198.0,974.2857055664062
2023-01-03,wi,Wisconsin,1963759.0,683.0,972.7142944335938
2023-01-04,wi,Wisconsin,1964866.0,1107.0,939.4285888671875
2023-01-05,wi,Wisconsin,1966119.0,1253.0,926.0
2023-01-06,wi,Wisconsin,1967231.0,1112.0,907.5714111328125
2023-01-07,wi,Wisconsin,1967231.0,0.0,907.5714111328125
2023-01-08,wi,Wisconsin,1967231.0,0.0,907.5714111328125
2023-01-09,wi,Wisconsin,1969200.0,1969.0,874.8571166992188
2023-01-10,wi,Wisconsin,1969998.0,798.0,891.2857055664062
2023-01-11,wi,Wisconsin,1970930.0,932.0,866.2857055664062
2023-01-12,wi,Wisconsin,1971838.0,908.0,817.0
2023-01-13,wi,Wisconsin,1972701.0,863.0,781.4285888671875
2023-01-14,wi,Wisconsin,1972701.0,0.0,781.4285888671875
2023-01-15,wi,Wisconsin,1972701.0,0.0,781.4285888671875
2023-01-16,wi,Wisconsin,1974079.0,1378.0,697.0
2023-01-17,wi,Wisconsin,1974770.0,691.0,681.7142944335938
2023-01-18,wi,Wisconsin,1975535.0,765.0,657.8571166992188
2023-01-19,wi,Wisconsin,1976404.0,869.0,652.2857055664062
2023-01-20,wi,Wisconsin,1977071.0,667.0,624.2857055664062
2023-01-21,wi,Wisconsin,1977071.0,0.0,624.2857055664062
2023-01-22,wi,Wisconsin,1977071.0,0.0,624.2857055664062
2023-01-23,wi,Wisconsin,1978416.0,1345.0,619.5714111328125
2023-01-24,wi,Wisconsin,1979126.0,710.0,622.2857055664062
2023-01-25,wi,Wisconsin,1979913.0,787.0,625.4285888671875
2023-01-26,wi,Wisconsin,1980617.0,704.0,601.8571166992188
2023-01-27,wi,Wisconsin,1981304.0,687.0,604.7142944335938
2023-01-28,wi,Wisconsin,1981304.0,0.0,604.7142944335938
2023-01-29,wi,Wisconsin,1981304.0,0.0,604.7142944335938
2023-01-30,wi,Wisconsin,1982587.0,1283.0,595.8571166992188
2023-01-31,wi,Wisconsin,1983463.0,876.0,619.5714111328125
2023-02-01,wi,Wisconsin,1984248.0,785.0,619.2857055664062
2023-02-02,wi,Wisconsin,1984955.0,707.0,619.7142944335938
2023-02-03,wi,Wisconsin,1985583.0,628.0,611.2857055664062
2023-02-04,wi,Wisconsin,1985583.0,0.0,611.2857055664062
2023-02-05,wi,Wisconsin,1985583.0,0.0,611.2857055664062
2023-02-06,wi,Wisconsin,1986885.0,1302.0,614.0
2023-02-07,wi,Wisconsin,1987644.0,759.0,597.2857055664062
2023-02-08,wi,Wisconsin,1988512.0,868.0,609.1428833007812
2023-02-09,wi,Wisconsin,1989314.0,802.0,622.7142944335938
2023-02-10,wi,Wisconsin,1989977.0,663.0,627.7142944335938
2023-02-11,wi,Wisconsin,1989977.0,0.0,627.7142944335938
2023-02-12,wi,Wisconsin,1989977.0,0.0,627.7142944335938
2023-02-13,wi,Wisconsin,1991319.0,1342.0,633.4285888671875
2023-02-14,wi,Wisconsin,1992070.0,751.0,632.2857055664062
2023-02-15,wi,Wisconsin,1992853.0,783.0,620.1428833007812
2023-02-16,wi,Wisconsin,1993767.0,914.0,636.1428833007812
2023-02-17,wi,Wisconsin,1994402.0,635.0,632.1428833007812
2023-02-18,wi,Wisconsin,1994402.0,0.0,632.1428833007812
2023-02-19,wi,Wisconsin,1994402.0,0.0,632.1428833007812
2023-02-20,wi,Wisconsin,1995763.0,1361.0,634.8571166992188
2023-02-21,wi,Wisconsin,1996460.0,697.0,627.1428833007812
2023-02-22,wi,Wisconsin,1997340.0,880.0,641.0
2023-02-23,wi,Wisconsin,1998048.0,708.0,611.5714111328125
2023-02-24,wi,Wisconsin,1998656.0,608.0,607.7142944335938
2023-02-25,wi,Wisconsin,1998656.0,0.0,607.7142944335938
2023-02-26,wi,Wisconsin,1998656.0,0.0,607.7142944335938
2023-02-27,wi,Wisconsin,2000112.0,1456.0,621.2857055664062
2023-02-28,wi,Wisconsin,2000868.0,756.0,629.7142944335938
2023-03-01,wi,Wisconsin,2001696.0,828.0,622.2857055664062
2023-03-02,wi,Wisconsin,2002448.0,752.0,628.5714111328125
2023-03-03,wi,Wisconsin,2003158.0,710.0,643.1428833007812
2023-03-04,wi,Wisconsin,2003158.0,0.0,643.1428833007812
2023-03-05,wi,Wisconsin,2003158.0,0.0,643.1428833007812
2023-03-06,wi,Wisconsin,2004418.0,1260.0,615.1428833007812
2023-03-07,wi,Wisconsin,2005200.0,782.0,618.8571166992188
2023-03-08,wi,Wisconsin,2005874.0,674.0,596.8571166992188
2023-03-09,wi,Wisconsin,2006582.0,708.0,590.5714111328125
2020-03-01,wy,Wyoming,0.0,0.0,0.0
2020-03-02,wy,Wyoming,0.0,0.0,0.0
2020-03-03,wy,Wyoming,0.0,0.0,0.0
2020-03-04,wy,Wyoming,0.0,0.0,0.0
2020-03-05,wy,Wyoming,0.0,0.0,0.0
2020-03-06,wy,Wyoming,0.0,0.0,0.0
2020-03-07,wy,Wyoming,0.0,0.0,0.0
2020-03-08,wy,Wyoming,0.0,0.0,0.0
2020-03-09,wy,Wyoming,0.0,0.0,0.0
2020-03-10,wy,Wyoming,0.0,0.0,0.0
2020-03-11,wy,Wyoming,0.0,0.0,0.0
2020-03-12,wy,Wyoming,1.0,1.0,0.1428571492433548
2020-03-13,wy,Wyoming,1.0,0.0,0.1428571492433548
2020-03-14,wy,Wyoming,2.0,1.0,0.2857142984867096
2020-03-15,wy,Wyoming,2.0,0.0,0.2857142984867096
2020-03-16,wy,Wyoming,2.0,0.0,0.2857142984867096
2020-03-17,wy,Wyoming,11.0,9.0,1.5714285373687744
2020-03-18,wy,Wyoming,16.0,5.0,2.2857143878936768
2020-03-19,wy,Wyoming,18.0,2.0,2.4285714626312256
2020-03-20,wy,Wyoming,21.0,3.0,2.857142925262451
2020-03-21,wy,Wyoming,23.0,2.0,3.0
2020-03-22,wy,Wyoming,26.0,3.0,3.4285714626312256
2020-03-23,wy,Wyoming,26.0,0.0,3.4285714626312256
2020-03-24,wy,Wyoming,29.0,3.0,2.5714285373687744
2020-03-25,wy,Wyoming,44.0,15.0,4.0
2020-03-26,wy,Wyoming,53.0,9.0,5.0
2020-03-27,wy,Wyoming,70.0,17.0,7.0
2020-03-28,wy,Wyoming,82.0,12.0,8.428571701049805
2020-03-29,wy,Wyoming,86.0,4.0,8.571428298950195
2020-03-30,wy,Wyoming,94.0,8.0,9.714285850524902
2020-03-31,wy,Wyoming,109.0,15.0,11.428571701049805
2020-04-01,wy,Wyoming,130.0,21.0,12.285714149475098
2020-04-02,wy,Wyoming,150.0,20.0,13.857142448425293
2020-04-03,wy,Wyoming,162.0,12.0,13.142857551574707
2020-04-04,wy,Wyoming,187.0,25.0,15.0
2020-04-05,wy,Wyoming,197.0,10.0,15.857142448425293
2020-04-06,wy,Wyoming,210.0,13.0,16.571428298950195
2020-04-07,wy,Wyoming,216.0,6.0,15.285714149475098
2020-04-08,wy,Wyoming,221.0,5.0,13.0
2020-04-09,wy,Wyoming,230.0,9.0,11.428571701049805
2020-04-10,wy,Wyoming,239.0,9.0,11.0
2020-04-11,wy,Wyoming,261.0,22.0,10.571428298950195
2020-04-12,wy,Wyoming,270.0,9.0,10.428571701049805
2020-04-13,wy,Wyoming,275.0,5.0,9.285714149475098
2020-04-14,wy,Wyoming,282.0,7.0,9.428571701049805
2020-04-15,wy,Wyoming,287.0,5.0,9.428571701049805
2020-04-16,wy,Wyoming,296.0,9.0,9.428571701049805
2020-04-17,wy,Wyoming,305.0,9.0,9.428571701049805
2020-04-18,wy,Wyoming,309.0,4.0,6.857142925262451
2020-04-19,wy,Wyoming,313.0,4.0,6.142857074737549
2020-04-20,wy,Wyoming,317.0,4.0,6.0
2020-04-21,wy,Wyoming,443.0,126.0,23.0
2020-04-22,wy,Wyoming,447.0,4.0,22.85714340209961
2020-04-23,wy,Wyoming,453.0,6.0,22.428571701049805
2020-04-24,wy,Wyoming,473.0,20.0,24.0
2020-04-25,wy,Wyoming,491.0,18.0,26.0
2020-04-26,wy,Wyoming,502.0,11.0,27.0
2020-04-27,wy,Wyoming,520.0,18.0,29.0
2020-04-28,wy,Wyoming,536.0,16.0,13.285714149475098
2020-04-29,wy,Wyoming,545.0,9.0,14.0
2020-04-30,wy,Wyoming,559.0,14.0,15.142857551574707
2020-05-01,wy,Wyoming,566.0,7.0,13.285714149475098
2020-05-02,wy,Wyoming,579.0,13.0,12.571428298950195
2020-05-03,wy,Wyoming,586.0,7.0,12.0
2020-05-04,wy,Wyoming,596.0,10.0,10.857142448425293
2020-05-05,wy,Wyoming,604.0,8.0,9.714285850524902
2020-05-06,wy,Wyoming,631.0,27.0,12.285714149475098
2020-05-07,wy,Wyoming,635.0,4.0,10.857142448425293
2020-05-08,wy,Wyoming,644.0,9.0,11.142857551574707
2020-05-09,wy,Wyoming,653.0,9.0,10.571428298950195
2020-05-10,wy,Wyoming,662.0,9.0,10.857142448425293
2020-05-11,wy,Wyoming,669.0,7.0,10.428571701049805
2020-05-12,wy,Wyoming,675.0,6.0,10.142857551574707
2020-05-13,wy,Wyoming,688.0,13.0,8.142857551574707
2020-05-14,wy,Wyoming,701.0,13.0,9.428571701049805
2020-05-15,wy,Wyoming,716.0,15.0,10.285714149475098
2020-05-16,wy,Wyoming,741.0,25.0,12.571428298950195
2020-05-17,wy,Wyoming,754.0,13.0,13.142857551574707
2020-05-18,wy,Wyoming,766.0,12.0,13.857142448425293
2020-05-19,wy,Wyoming,776.0,10.0,14.428571701049805
2020-05-20,wy,Wyoming,787.0,11.0,14.142857551574707
2020-05-21,wy,Wyoming,801.0,14.0,14.285714149475098
2020-05-22,wy,Wyoming,803.0,2.0,12.428571701049805
2020-05-23,wy,Wyoming,813.0,10.0,10.285714149475098
2020-05-24,wy,Wyoming,838.0,25.0,12.0
2020-05-25,wy,Wyoming,843.0,5.0,11.0
2020-05-26,wy,Wyoming,850.0,7.0,10.571428298950195
2020-05-27,wy,Wyoming,860.0,10.0,10.428571701049805
2020-05-28,wy,Wyoming,876.0,16.0,10.714285850524902
2020-05-29,wy,Wyoming,891.0,15.0,12.571428298950195
2020-05-30,wy,Wyoming,898.0,7.0,12.142857551574707
2020-05-31,wy,Wyoming,903.0,5.0,9.285714149475098
2020-06-01,wy,Wyoming,910.0,7.0,9.571428298950195
2020-06-02,wy,Wyoming,912.0,2.0,8.857142448425293
2020-06-03,wy,Wyoming,915.0,3.0,7.857142925262451
2020-06-04,wy,Wyoming,921.0,6.0,6.4285712242126465
2020-06-05,wy,Wyoming,933.0,12.0,6.0
2020-06-06,wy,Wyoming,939.0,6.0,5.857142925262451
2020-06-07,wy,Wyoming,947.0,8.0,6.285714149475098
2020-06-08,wy,Wyoming,960.0,13.0,7.142857074737549
2020-06-09,wy,Wyoming,970.0,10.0,8.285714149475098
2020-06-10,wy,Wyoming,980.0,10.0,9.285714149475098
2020-06-11,wy,Wyoming,1009.0,29.0,12.571428298950195
2020-06-12,wy,Wyoming,1027.0,18.0,13.428571701049805
2020-06-13,wy,Wyoming,1050.0,23.0,15.857142448425293
2020-06-14,wy,Wyoming,1060.0,10.0,16.14285659790039
2020-06-15,wy,Wyoming,1079.0,19.0,17.0
2020-06-16,wy,Wyoming,1089.0,10.0,17.0
2020-06-17,wy,Wyoming,1114.0,25.0,19.14285659790039
2020-06-18,wy,Wyoming,1144.0,30.0,19.285715103149414
2020-06-19,wy,Wyoming,1173.0,29.0,20.85714340209961
2020-06-20,wy,Wyoming,1179.0,6.0,18.428571701049805
2020-06-21,wy,Wyoming,1197.0,18.0,19.571428298950195
2020-06-22,wy,Wyoming,1230.0,33.0,21.571428298950195
2020-06-23,wy,Wyoming,1254.0,24.0,23.571428298950195
2020-06-24,wy,Wyoming,1282.0,28.0,24.0
2020-06-25,wy,Wyoming,1326.0,44.0,26.0
2020-06-26,wy,Wyoming,1368.0,42.0,27.85714340209961
2020-06-27,wy,Wyoming,1392.0,24.0,30.428571701049805
2020-06-28,wy,Wyoming,1417.0,25.0,31.428571701049805
2020-06-29,wy,Wyoming,1450.0,33.0,31.428571701049805
2020-06-30,wy,Wyoming,1487.0,37.0,33.28571319580078
2020-07-01,wy,Wyoming,1514.0,27.0,33.14285659790039
2020-07-02,wy,Wyoming,1550.0,36.0,32.0
2020-07-03,wy,Wyoming,1582.0,32.0,30.571428298950195
2020-07-04,wy,Wyoming,1606.0,24.0,30.571428298950195
2020-07-05,wy,Wyoming,1634.0,28.0,31.0
2020-07-06,wy,Wyoming,1675.0,41.0,32.14285659790039
2020-07-07,wy,Wyoming,1709.0,34.0,31.714284896850586
2020-07-08,wy,Wyoming,1740.0,31.0,32.28571319580078
2020-07-09,wy,Wyoming,1769.0,29.0,31.285715103149414
2020-07-10,wy,Wyoming,1790.0,21.0,29.714284896850586
2020-07-11,wy,Wyoming,1839.0,49.0,33.28571319580078
2020-07-12,wy,Wyoming,1862.0,23.0,32.57143020629883
2020-07-13,wy,Wyoming,1903.0,41.0,32.57143020629883
2020-07-14,wy,Wyoming,1950.0,47.0,34.42856979370117
2020-07-15,wy,Wyoming,1985.0,35.0,35.0
2020-07-16,wy,Wyoming,2026.0,41.0,36.71428680419922
2020-07-17,wy,Wyoming,2069.0,43.0,39.85714340209961
2020-07-18,wy,Wyoming,2108.0,39.0,38.42856979370117
2020-07-19,wy,Wyoming,2126.0,18.0,37.71428680419922
2020-07-20,wy,Wyoming,2187.0,61.0,40.57143020629883
2020-07-21,wy,Wyoming,2238.0,51.0,41.14285659790039
2020-07-22,wy,Wyoming,2288.0,50.0,43.28571319580078
2020-07-23,wy,Wyoming,2347.0,59.0,45.85714340209961
2020-07-24,wy,Wyoming,2405.0,58.0,48.0
2020-07-25,wy,Wyoming,2446.0,41.0,48.28571319580078
2020-07-26,wy,Wyoming,2475.0,29.0,49.85714340209961
2020-07-27,wy,Wyoming,2520.0,45.0,47.57143020629883
2020-07-28,wy,Wyoming,2589.0,69.0,50.14285659790039
2020-07-29,wy,Wyoming,2628.0,39.0,48.57143020629883
2020-07-30,wy,Wyoming,2686.0,58.0,48.42856979370117
2020-07-31,wy,Wyoming,2726.0,40.0,45.85714340209961
2020-08-01,wy,Wyoming,2769.0,43.0,46.14285659790039
2020-08-02,wy,Wyoming,2808.0,39.0,47.57143020629883
2020-08-03,wy,Wyoming,2848.0,40.0,46.85714340209961
2020-08-04,wy,Wyoming,2884.0,36.0,42.14285659790039
2020-08-05,wy,Wyoming,2923.0,39.0,42.14285659790039
2020-08-06,wy,Wyoming,2953.0,30.0,38.14285659790039
